TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,price,location_number,city,zip_code,bedroom_count,bathroom_count,parking_count
1351817,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,150.0,150.0,150.0,150.0,150.0,Gray,830,150.0,150.0,150.0
1351818,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,118.6,118.6,118.6,118.6,118.6,Parap,820,118.6,118.6,118.6
1351819,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,98.4,98.4,98.4,98.4,98.4,Zuccoli,832,98.4,98.4,98.4
1351820,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,118.6,118.6,118.6,118.6,118.6,Stuart Park,820,118.6,118.6,118.6
1351821,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,90.6,90.6,90.6,90.6,90.6,Nightcliff,810,90.6,90.6,90.6
1351822,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,66.0,66.0,66.0,66.0,66.0,Darwin City,800,66.0,66.0,66.0
1351823,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,90.6,90.6,90.6,90.6,90.6,Darwin City,800,90.6,90.6,90.6
1351824,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,155.0,155.0,155.0,155.0,155.0,Durack,830,155.0,155.0,155.0
1351825,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,130.6,130.6,130.6,130.6,130.6,Darwin City,800,130.6,130.6,130.6
1351826,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,130.6,130.6,130.6,130.6,130.6,Leanyer,812,130.6,130.6,130.6
1351827,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,83.0,83.0,83.0,83.0,83.0,Darwin City,800,83.0,83.0,83.0
1351828,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,222.0,222.0,222.0,222.0,222.0,Muirhead,810,222.0,222.0,222.0
1351829,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,110.0,110.0,110.0,110.0,110.0,Darwin City,800,110.0,110.0,110.0
1351816,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,170.0,170.0,170.0,170.0,170.0,Darwin City,800,170.0,170.0,170.0
1351488,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Villa,196.8,196.8,196.8,196.8,196.8,Lyons,810,196.8,196.8,196.8
1351487,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,188.0,188.0,188.0,188.0,188.0,Gunn,832,188.0,188.0,188.0
1351486,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,135.2,135.2,135.2,135.2,135.2,Darwin City,800,135.2,135.2,135.2
1351145,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,158.0,158.0,158.0,158.0,158.0,Darwin City,800,158.0,158.0,158.0
1351146,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,143.2,143.2,143.2,143.2,143.2,Darwin City,800,143.2,143.2,143.2
1351147,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,114.6,114.6,114.6,114.6,114.6,Darwin City,800,114.6,114.6,114.6
1351148,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,172.0,172.0,172.0,172.0,172.0,Darwin City,800,172.0,172.0,172.0
1351149,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Studio,55.0,55.0,55.0,55.0,55.0,Darwin City,800,55.0,55.0,55.0
1351150,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,54.0,54.0,54.0,54.0,54.0,Darwin City,800,54.0,54.0,54.0
1351151,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,6200.0,6200.0,6200.0,6200.0,6200.0,Darwin City,800,6200.0,6200.0,6200.0
1351152,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,1343.2,1343.2,1343.2,1343.2,1343.2,Darwin City,800,1343.2,1343.2,1343.2
1351153,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,76.0,76.0,76.0,76.0,76.0,Darwin City,800,76.0,76.0,76.0
1351155,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,98.4,98.4,98.4,98.4,98.4,Darwin City,800,98.4,98.4,98.4
1351156,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,98.4,98.4,98.4,98.4,98.4,Darwin City,800,98.4,98.4,98.4
1351157,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,78.0,78.0,78.0,78.0,78.0,Darwin City,800,78.0,78.0,78.0
1351158,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,192.0,192.0,192.0,192.0,192.0,Darwin City,800,192.0,192.0,192.0
1351159,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,98.4,98.4,98.4,98.4,98.4,Darwin City,800,98.4,98.4,98.4
1351160,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,98.4,98.4,98.4,98.4,98.4,Darwin City,800,98.4,98.4,98.4
1351161,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,98.4,98.4,98.4,98.4,98.4,Darwin City,800,98.4,98.4,98.4
1351162,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,48.0,48.0,48.0,48.0,48.0,Darwin City,800,48.0,48.0,48.0
1351163,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,96.6,96.6,96.6,96.6,96.6,Darwin City,800,96.6,96.6,96.6
1351164,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,96.6,96.6,96.6,96.6,96.6,Darwin City,800,96.6,96.6,96.6
1351165,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,12.0,12.0,12.0,12.0,12.0,Darwin City,800,12.0,12.0,12.0
1351166,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,259.0,259.0,259.0,259.0,259.0,Darwin City,800,259.0,259.0,259.0
1351167,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,248.0,248.0,248.0,248.0,248.0,Darwin City,800,248.0,248.0,248.0
1351168,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,168.0,168.0,168.0,168.0,168.0,Darwin City,800,168.0,168.0,168.0
1351169,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,114.0,114.0,114.0,114.0,114.0,Darwin City,800,114.0,114.0,114.0
1351170,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,235.0,235.0,235.0,235.0,235.0,Darwin City,800,235.0,235.0,235.0
1351171,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,213.68,213.68,213.68,213.68,213.68,Darwin City,800,213.68,213.68,213.68
1351144,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,143.2,143.2,143.2,143.2,143.2,Darwin City,800,143.2,143.2,143.2
1351172,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,225.4,225.4,225.4,225.4,225.4,Leanyer,812,225.4,225.4,225.4
1351143,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,143.2,143.2,143.2,143.2,143.2,Darwin City,800,143.2,143.2,143.2
1351141,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,92.0,92.0,92.0,92.0,92.0,Darwin City,800,92.0,92.0,92.0
1351114,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,169.2,169.2,169.2,169.2,169.2,Darwin City,800,169.2,169.2,169.2
1351115,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,169.2,169.2,169.2,169.2,169.2,Darwin City,800,169.2,169.2,169.2
1351116,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,169.2,169.2,169.2,169.2,169.2,Darwin City,800,169.2,169.2,169.2
1351117,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,169.2,169.2,169.2,169.2,169.2,Darwin City,800,169.2,169.2,169.2
1351118,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,184.8,184.8,184.8,184.8,184.8,Darwin City,800,184.8,184.8,184.8
1351119,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,184.8,184.8,184.8,184.8,184.8,Darwin City,800,184.8,184.8,184.8
1351120,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,184.8,184.8,184.8,184.8,184.8,Darwin City,800,184.8,184.8,184.8
1351121,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,184.8,184.8,184.8,184.8,184.8,Darwin City,800,184.8,184.8,184.8
1351122,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,184.8,184.8,184.8,184.8,184.8,Darwin City,800,184.8,184.8,184.8
1351123,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,186.0,186.0,186.0,186.0,186.0,Darwin City,800,186.0,186.0,186.0
1351124,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,162.6,162.6,162.6,162.6,162.6,Darwin City,800,162.6,162.6,162.6
1351125,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,111.0,111.0,111.0,111.0,111.0,Darwin City,800,111.0,111.0,111.0
1351126,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,204.2,204.2,204.2,204.2,204.2,Darwin City,800,204.2,204.2,204.2
1351127,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,204.2,204.2,204.2,204.2,204.2,Darwin City,800,204.2,204.2,204.2
1351128,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,183.2,183.2,183.2,183.2,183.2,Darwin City,800,183.2,183.2,183.2
1351129,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,99.0,99.0,99.0,99.0,99.0,Darwin City,800,99.0,99.0,99.0
1351130,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,415.0,415.0,415.0,415.0,415.0,Darwin City,800,415.0,415.0,415.0
1351131,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,201.2,201.2,201.2,201.2,201.2,Darwin City,800,201.2,201.2,201.2
1351132,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,81.0,81.0,81.0,81.0,81.0,Darwin City,800,81.0,81.0,81.0
1351133,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,201.2,201.2,201.2,201.2,201.2,Darwin City,800,201.2,201.2,201.2
1351134,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,136.6,136.6,136.6,136.6,136.6,Darwin City,800,136.6,136.6,136.6
1351135,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,136.6,136.6,136.6,136.6,136.6,Darwin City,800,136.6,136.6,136.6
1351136,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,136.6,136.6,136.6,136.6,136.6,Darwin City,800,136.6,136.6,136.6
1351137,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Unit,136.6,136.6,136.6,136.6,136.6,Darwin City,800,136.6,136.6,136.6
1351138,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,126.2,126.2,126.2,126.2,126.2,Darwin City,800,126.2,126.2,126.2
1351139,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,126.2,126.2,126.2,126.2,126.2,Darwin City,800,126.2,126.2,126.2
1351140,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,126.2,126.2,126.2,126.2,126.2,Darwin City,800,126.2,126.2,126.2
1351142,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,143.2,143.2,143.2,143.2,143.2,Darwin City,800,143.2,143.2,143.2
1351173,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,202.622,202.622,202.622,202.622,202.622,Stuart Park,820,202.622,202.622,202.622
1351174,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,240.42200000000003,240.42200000000003,240.42200000000003,240.42200000000003,240.42200000000003,Lyons,810,240.42200000000003,240.42200000000003,240.42200000000003
1351175,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,225.4,225.4,225.4,225.4,225.4,Durack,830,225.4,225.4,225.4
1351208,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,182.2,182.2,182.2,182.2,182.2,Leanyer,812,182.2,182.2,182.2
1351209,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,182.2,182.2,182.2,182.2,182.2,Parap,820,182.2,182.2,182.2
1351210,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,135.0,135.0,135.0,135.0,135.0,Rapid Creek,810,135.0,135.0,135.0
1351211,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,307.0,307.0,307.0,307.0,307.0,Coconut Grove,810,307.0,307.0,307.0
1351212,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,130.0,130.0,130.0,130.0,130.0,Stuart Park,820,130.0,130.0,130.0
1351213,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,208.6,208.6,208.6,208.6,208.6,Coolalinga,839,208.6,208.6,208.6
1351214,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,208.6,208.6,208.6,208.6,208.6,Wanguri,810,208.6,208.6,208.6
1351215,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,230.0,230.0,230.0,230.0,230.0,Karama,812,230.0,230.0,230.0
1351216,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,214.0,214.0,214.0,214.0,214.0,Marrara,812,214.0,214.0,214.0
1351217,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,214.0,214.0,214.0,214.0,214.0,Durack,830,214.0,214.0,214.0
1351218,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,268.0,268.0,268.0,268.0,268.0,Gunn,832,268.0,268.0,268.0
1351219,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,218.0,218.0,218.0,218.0,218.0,Darwin City,800,218.0,218.0,218.0
1351220,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,215.6,215.6,215.6,215.6,215.6,Bakewell,832,215.6,215.6,215.6
1351221,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,215.6,215.6,215.6,215.6,215.6,Darwin City,800,215.6,215.6,215.6
1351222,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,240.0,240.0,240.0,240.0,240.0,Karama,812,240.0,240.0,240.0
1351223,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,215.6,215.6,215.6,215.6,215.6,Muirhead,810,215.6,215.6,215.6
1351224,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,180.0,180.0,180.0,180.0,180.0,Moulden,830,180.0,180.0,180.0
1351225,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,187.0,187.0,187.0,187.0,187.0,Leanyer,812,187.0,187.0,187.0
1351226,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,179.0,179.0,179.0,179.0,179.0,Woodroffe,830,179.0,179.0,179.0
1351227,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,179.0,179.0,179.0,179.0,179.0,Parap,820,179.0,179.0,179.0
1351228,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,135.0,135.0,135.0,135.0,135.0,Rapid Creek,810,135.0,135.0,135.0
1351229,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,153.0,153.0,153.0,153.0,153.0,Woolner,820,153.0,153.0,153.0
1351230,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,194.4,194.4,194.4,194.4,194.4,Woolner,820,194.4,194.4,194.4
1351231,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,195.622,195.622,195.622,195.622,195.622,Zuccoli,832,195.622,195.622,195.622
1351232,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,195.622,195.622,195.622,195.622,195.622,Zuccoli,832,195.622,195.622,195.622
1351233,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,195.622,195.622,195.622,195.622,195.622,Zuccoli,832,195.622,195.622,195.622
1351234,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,195.622,195.622,195.622,195.622,195.622,Zuccoli,832,195.622,195.622,195.622
1351207,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,182.2,182.2,182.2,182.2,182.2,Leanyer,812,182.2,182.2,182.2
1351206,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,182.2,182.2,182.2,182.2,182.2,Rapid Creek,810,182.2,182.2,182.2
1351205,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,182.2,182.2,182.2,182.2,182.2,Woodroffe,830,182.2,182.2,182.2
1351204,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,241.0,241.0,241.0,241.0,241.0,Durack,830,241.0,241.0,241.0
1351176,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,225.4,225.4,225.4,225.4,225.4,The Narrows,820,225.4,225.4,225.4
1351177,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,225.4,225.4,225.4,225.4,225.4,Darwin City,800,225.4,225.4,225.4
1351178,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,225.4,225.4,225.4,225.4,225.4,Herbert,836,225.4,225.4,225.4
1351179,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,240.42200000000003,240.42200000000003,240.42200000000003,240.42200000000003,240.42200000000003,Nightcliff,810,240.42200000000003,240.42200000000003,240.42200000000003
1351180,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,225.4,225.4,225.4,225.4,225.4,Rapid Creek,810,225.4,225.4,225.4
1351181,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,240.42200000000003,240.42200000000003,240.42200000000003,240.42200000000003,240.42200000000003,Woodroffe,830,240.42200000000003,240.42200000000003,240.42200000000003
1351182,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,225.4,225.4,225.4,225.4,225.4,Driver,830,225.4,225.4,225.4
1351183,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,171.0,171.0,171.0,171.0,171.0,Darwin City,800,171.0,171.0,171.0
1351184,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,225.4,225.4,225.4,225.4,225.4,Stuart Park,820,225.4,225.4,225.4
1351185,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,225.4,225.4,225.4,225.4,225.4,Darwin City,800,225.4,225.4,225.4
1351186,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,400.0,400.0,400.0,400.0,400.0,Humpty Doo,836,400.0,400.0,400.0
1351187,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,173.11,173.11,173.11,173.11,173.11,Durack,830,173.11,173.11,173.11
1351188,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,225.4,225.4,225.4,225.4,225.4,Driver,830,225.4,225.4,225.4
1351113,Buy>NT>DARWIN CITY,"Real Estate & Property for sale in DARWIN CITY, NT 0800",Apartment,169.2,169.2,169.2,169.2,169.2,Darwin City,800,169.2,169.2,169.2
1351189,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,202.622,202.622,202.622,202.622,202.622,Fannie Bay,820,202.622,202.622,202.622
1351191,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,287.0,287.0,287.0,287.0,287.0,Bellamack,832,287.0,287.0,287.0
1351192,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,98.0,98.0,98.0,98.0,98.0,Wanguri,810,98.0,98.0,98.0
1351193,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,239.4,239.4,239.4,239.4,239.4,Bakewell,832,239.4,239.4,239.4
